year,month,city,temperature,rainfall_mm,date
1992,6,Chennai,34.26,95.93,1992-06-01
1992,7,Chennai,36.53,143.19,1992-07-01
1992,8,Chennai,36.81,137.0,1992-08-01
1992,9,Chennai,30.22,159.58,1992-09-01
1992,10,Chennai,28.93,156.95,1992-10-01
1992,11,Chennai,24.18,132.5,1992-11-01
1992,12,Chennai,23.47,107.63,1992-12-01
1993,1,Chennai,20.15,60.0,1993-01-01
1993,2,Chennai,21.46,80.77,1993-02-01
1993,3,Chennai,24.37,39.6,1993-03-01
1993,4,Chennai,28.02,70.02,1993-04-01
1993,5,Chennai,34.95,79.01,1993-05-01
1993,6,Chennai,35.62,100.74,1993-06-01
1993,7,Chennai,33.73,144.9,1993-07-01
1993,8,Chennai,35.68,160.53,1993-08-01
1993,9,Chennai,31.74,152.31,1993-09-01
1993,10,Chennai,28.1,172.39,1993-10-01
1993,11,Chennai,24.14,171.65,1993-11-01
1993,12,Chennai,22.18,74.49,1993-12-01
1994,1,Chennai,20.46,56.97,1994-01-01
1994,2,Chennai,19.05,80.03,1994-02-01
1994,3,Chennai,25.46,50.66,1994-03-01
1994,4,Chennai,28.81,20.4,1994-04-01
1994,5,Chennai,32.03,86.84,1994-05-01
1994,6,Chennai,34.28,49.36,1994-06-01
1994,7,Chennai,36.34,127.16,1994-07-01
1994,8,Chennai,35.7,166.53,1994-08-01
1994,9,Chennai,33.38,165.18,1994-09-01
1994,10,Chennai,30.05,121.58,1994-10-01
1994,11,Chennai,25.22,142.53,1994-11-01
1994,12,Chennai,20.2,69.94,1994-12-01
1995,1,Chennai,19.73,56.77,1995-01-01
1995,2,Chennai,22.61,35.75,1995-02-01
1995,3,Chennai,23.6,27.77,1995-03-01
1995,4,Chennai,29.97,48.3,1995-04-01
1995,5,Chennai,32.41,67.8,1995-05-01
1995,6,Chennai,37.11,85.02,1995-06-01
1995,7,Chennai,38.21,134.21,1995-07-01
1995,8,Chennai,35.37,201.98,1995-08-01
1995,9,Chennai,31.36,152.93,1995-09-01
1995,10,Chennai,27.15,171.01,1995-10-01
1995,11,Chennai,26.66,163.4,1995-11-01
1995,12,Chennai,23.17,96.05,1995-12-01
1996,1,Chennai,20.21,36.58,1996-01-01
1996,2,Chennai,24.16,57.42,1996-02-01
1996,3,Chennai,24.06,66.56,1996-03-01
1996,4,Chennai,27.48,56.17,1996-04-01
1996,5,Chennai,32.44,82.77,1996-05-01
1996,6,Chennai,35.5,70.98,1996-06-01
1996,7,Chennai,36.74,150.98,1996-07-01
1996,8,Chennai,35.54,167.46,1996-08-01
1996,9,Chennai,31.39,159.47,1996-09-01
1996,10,Chennai,27.9,166.9,1996-10-01
1996,11,Chennai,24.69,143.8,1996-11-01
1996,12,Chennai,23.03,113.83,1996-12-01
1997,1,Chennai,20.99,50.04,1997-01-01
1997,2,Chennai,21.73,37.38,1997-02-01
1997,3,Chennai,24.25,32.51,1997-03-01
1997,4,Chennai,27.49,8.89,1997-04-01
1997,5,Chennai,31.86,73.87,1997-05-01
1997,6,Chennai,33.98,100.31,1997-06-01
1997,7,Chennai,38.95,150.46,1997-07-01
1997,8,Chennai,37.57,159.78,1997-08-01
1997,9,Chennai,34.07,145.52,1997-09-01
1997,10,Chennai,27.89,97.18,1997-10-01
1997,11,Chennai,26.09,160.81,1997-11-01
1997,12,Chennai,21.07,94.92,1997-12-01
1998,1,Chennai,22.28,77.65,1998-01-01
1998,2,Chennai,25.61,13.18,1998-02-01
1998,3,Chennai,27.68,34.47,1998-03-01
1998,4,Chennai,31.32,57.22,1998-04-01
1998,5,Chennai,34.96,67.93,1998-05-01
1998,6,Chennai,37.86,119.41,1998-06-01
1998,7,Chennai,39.69,134.41,1998-07-01
1998,8,Chennai,36.59,144.39,1998-08-01
1998,9,Chennai,36.26,160.75,1998-09-01
1998,10,Chennai,31.98,187.29,1998-10-01
1998,11,Chennai,28.43,131.86,1998-11-01
1998,12,Chennai,23.64,48.93,1998-12-01
1999,1,Chennai,20.5,63.48,1999-01-01
1999,2,Chennai,22.24,44.96,1999-02-01
1999,3,Chennai,24.32,4.41,1999-03-01
1999,4,Chennai,27.57,57.57,1999-04-01
1999,5,Chennai,34.76,68.05,1999-05-01
1999,6,Chennai,36.02,119.05,1999-06-01
1999,7,Chennai,35.73,137.34,1999-07-01
1999,8,Chennai,34.74,169.26,1999-08-01
1999,9,Chennai,32.88,165.97,1999-09-01
1999,10,Chennai,27.76,166.1,1999-10-01
1999,11,Chennai,27.2,109.84,1999-11-01
1999,12,Chennai,21.37,104.63,1999-12-01
2000,1,Chennai,21.66,58.81,2000-01-01
2000,2,Chennai,18.39,75.22,2000-02-01
2000,3,Chennai,25.63,5.14,2000-03-01
2000,4,Chennai,27.99,79.4,2000-04-01
2000,5,Chennai,34.46,88.77,2000-05-01
2000,6,Chennai,35.44,101.66,2000-06-01
2000,7,Chennai,36.56,152.56,2000-07-01
2000,8,Chennai,34.6,135.85,2000-08-01
2000,9,Chennai,33.93,159.11,2000-09-01
2000,10,Chennai,30.37,138.53,2000-10-01
2000,11,Chennai,24.65,111.55,2000-11-01
2000,12,Chennai,21.8,70.43,2000-12-01
2001,1,Chennai,20.15,41.27,2001-01-01
2001,2,Chennai,22.64,62.37,2001-02-01
2001,3,Chennai,22.66,66.68,2001-03-01
2001,4,Chennai,31.73,48.96,2001-04-01
2001,5,Chennai,31.97,126.49,2001-05-01
2001,6,Chennai,34.08,100.4,2001-06-01
2001,7,Chennai,36.95,156.9,2001-07-01
2001,8,Chennai,36.1,141.99,2001-08-01
2001,9,Chennai,31.6,153.16,2001-09-01
2001,10,Chennai,27.53,152.92,2001-10-01
2001,11,Chennai,24.06,100.12,2001-11-01
2001,12,Chennai,23.32,90.05,2001-12-01
2002,1,Chennai,19.23,66.63,2002-01-01
2002,2,Chennai,21.91,13.11,2002-02-01
2002,3,Chennai,25.15,19.06,2002-03-01
2002,4,Chennai,30.81,58.52,2002-04-01
2002,5,Chennai,32.28,55.1,2002-05-01
2002,6,Chennai,35.56,112.26,2002-06-01
2002,7,Chennai,36.73,125.66,2002-07-01
2002,8,Chennai,35.75,139.88,2002-08-01
2002,9,Chennai,32.34,118.28,2002-09-01
2002,10,Chennai,29.92,157.94,2002-10-01
2002,11,Chennai,23.83,167.97,2002-11-01
2002,12,Chennai,21.93,79.28,2002-12-01
2003,1,Chennai,21.8,77.96,2003-01-01
2003,2,Chennai,22.32,39.52,2003-02-01
2003,3,Chennai,25.31,34.76,2003-03-01
2003,4,Chennai,29.44,9.94,2003-04-01
2003,5,Chennai,32.25,104.44,2003-05-01
2003,6,Chennai,34.78,87.92,2003-06-01
2003,7,Chennai,36.24,105.7,2003-07-01
2003,8,Chennai,33.05,147.35,2003-08-01
2003,9,Chennai,32.94,158.95,2003-09-01
2003,10,Chennai,28.6,152.82,2003-10-01
2003,11,Chennai,26.0,126.19,2003-11-01
2003,12,Chennai,21.16,94.38,2003-12-01
2004,1,Chennai,21.49,98.24,2004-01-01
2004,2,Chennai,21.11,50.02,2004-02-01
2004,3,Chennai,25.2,20.15,2004-03-01
2004,4,Chennai,28.82,18.72,2004-04-01
2004,5,Chennai,30.67,77.33,2004-05-01
2004,6,Chennai,35.26,104.05,2004-06-01
2004,7,Chennai,36.77,110.47,2004-07-01
2004,8,Chennai,35.67,127.3,2004-08-01
2004,9,Chennai,34.46,132.88,2004-09-01
2004,10,Chennai,28.56,131.12,2004-10-01
2004,11,Chennai,25.48,123.37,2004-11-01
2004,12,Chennai,21.24,117.06,2004-12-01
2005,1,Chennai,20.85,80.33,2005-01-01
2005,2,Chennai,20.7,19.94,2005-02-01
2005,3,Chennai,24.94,33.62,2005-03-01
2005,4,Chennai,29.56,46.44,2005-04-01
2005,5,Chennai,33.06,37.53,2005-05-01
2005,6,Chennai,38.0,96.72,2005-06-01
2005,7,Chennai,37.65,113.28,2005-07-01
2005,8,Chennai,36.11,125.9,2005-08-01
2005,9,Chennai,33.35,152.88,2005-09-01
2005,10,Chennai,28.85,165.92,2005-10-01
2005,11,Chennai,23.33,116.31,2005-11-01
2005,12,Chennai,22.43,141.96,2005-12-01
2006,1,Chennai,20.66,81.82,2006-01-01
2006,2,Chennai,21.77,86.88,2006-02-01
2006,3,Chennai,22.73,41.89,2006-03-01
2006,4,Chennai,26.88,0.0,2006-04-01
2006,5,Chennai,33.18,72.79,2006-05-01
2006,6,Chennai,35.41,97.88,2006-06-01
2006,7,Chennai,40.55,124.84,2006-07-01
2006,8,Chennai,36.37,138.97,2006-08-01
2006,9,Chennai,33.18,155.24,2006-09-01
2006,10,Chennai,28.34,188.34,2006-10-01
2006,11,Chennai,26.24,132.73,2006-11-01
2006,12,Chennai,19.13,92.78,2006-12-01
2007,1,Chennai,24.09,65.39,2007-01-01
2007,2,Chennai,23.24,76.88,2007-02-01
2007,3,Chennai,25.11,23.16,2007-03-01
2007,4,Chennai,25.92,61.72,2007-04-01
2007,5,Chennai,31.87,73.52,2007-05-01
2007,6,Chennai,34.27,94.7,2007-06-01
2007,7,Chennai,36.89,135.37,2007-07-01
2007,8,Chennai,34.44,175.9,2007-08-01
2007,9,Chennai,32.13,126.51,2007-09-01
2007,10,Chennai,28.72,152.65,2007-10-01
2007,11,Chennai,25.04,157.24,2007-11-01
2007,12,Chennai,21.63,97.61,2007-12-01
2008,1,Chennai,19.54,86.41,2008-01-01
2008,2,Chennai,22.16,39.64,2008-02-01
2008,3,Chennai,22.58,68.89,2008-03-01
2008,4,Chennai,27.39,36.21,2008-04-01
2008,5,Chennai,33.29,46.07,2008-05-01
2008,6,Chennai,34.0,57.52,2008-06-01
2008,7,Chennai,37.73,119.1,2008-07-01
2008,8,Chennai,39.3,132.07,2008-08-01
2008,9,Chennai,31.76,148.69,2008-09-01
2008,10,Chennai,29.16,142.56,2008-10-01
2008,11,Chennai,25.6,110.43,2008-11-01
2008,12,Chennai,20.28,64.04,2008-12-01
2009,1,Chennai,18.21,59.64,2009-01-01
2009,2,Chennai,21.59,35.41,2009-02-01
2009,3,Chennai,26.37,64.56,2009-03-01
2009,4,Chennai,28.48,12.16,2009-04-01
2009,5,Chennai,32.2,58.0,2009-05-01
2009,6,Chennai,35.02,86.05,2009-06-01
2009,7,Chennai,36.1,122.27,2009-07-01
2009,8,Chennai,35.05,156.13,2009-08-01
2009,9,Chennai,33.31,141.79,2009-09-01
2009,10,Chennai,30.41,132.36,2009-10-01
2009,11,Chennai,22.94,137.62,2009-11-01
2009,12,Chennai,20.97,106.43,2009-12-01
2010,1,Chennai,20.52,97.85,2010-01-01
2010,2,Chennai,25.28,18.03,2010-02-01
2010,3,Chennai,25.63,73.45,2010-03-01
2010,4,Chennai,30.52,31.35,2010-04-01
2010,5,Chennai,32.68,62.98,2010-05-01
2010,6,Chennai,38.05,114.31,2010-06-01
2010,7,Chennai,37.72,99.59,2010-07-01
2010,8,Chennai,38.87,172.1,2010-08-01
2010,9,Chennai,33.51,181.63,2010-09-01
2010,10,Chennai,31.45,173.8,2010-10-01
2010,11,Chennai,27.32,79.55,2010-11-01
2010,12,Chennai,24.29,121.2,2010-12-01
2011,1,Chennai,19.85,62.24,2011-01-01
2011,2,Chennai,21.78,0.0,2011-02-01
2011,3,Chennai,26.92,21.97,2011-03-01
2011,4,Chennai,29.52,46.3,2011-04-01
2011,5,Chennai,34.43,78.12,2011-05-01
2011,6,Chennai,35.56,82.13,2011-06-01
2011,7,Chennai,37.88,92.53,2011-07-01
2011,8,Chennai,36.62,129.98,2011-08-01
2011,9,Chennai,34.42,163.23,2011-09-01
2011,10,Chennai,29.69,153.6,2011-10-01
2011,11,Chennai,22.82,112.79,2011-11-01
2011,12,Chennai,22.8,103.33,2011-12-01
2012,1,Chennai,22.35,78.07,2012-01-01
2012,2,Chennai,20.85,32.12,2012-02-01
2012,3,Chennai,25.06,0.0,2012-03-01
2012,4,Chennai,30.94,56.87,2012-04-01
2012,5,Chennai,34.41,38.39,2012-05-01
2012,6,Chennai,37.36,144.63,2012-06-01
2012,7,Chennai,35.35,145.43,2012-07-01
2012,8,Chennai,35.87,121.07,2012-08-01
2012,9,Chennai,33.53,176.67,2012-09-01
2012,10,Chennai,28.21,175.28,2012-10-01
2012,11,Chennai,22.94,100.1,2012-11-01
2012,12,Chennai,22.17,100.51,2012-12-01
2013,1,Chennai,20.09,86.19,2013-01-01
2013,2,Chennai,22.66,65.2,2013-02-01
2013,3,Chennai,24.81,52.05,2013-03-01
2013,4,Chennai,28.42,89.11,2013-04-01
2013,5,Chennai,31.98,112.11,2013-05-01
2013,6,Chennai,35.92,72.49,2013-06-01
2013,7,Chennai,38.6,132.52,2013-07-01
2013,8,Chennai,36.9,176.44,2013-08-01
2013,9,Chennai,33.36,148.16,2013-09-01
2013,10,Chennai,30.12,151.98,2013-10-01
2013,11,Chennai,25.78,86.93,2013-11-01
2013,12,Chennai,22.56,87.23,2013-12-01
2014,1,Chennai,22.96,82.46,2014-01-01
2014,2,Chennai,22.33,57.76,2014-02-01
2014,3,Chennai,23.77,72.47,2014-03-01
2014,4,Chennai,31.36,55.9,2014-04-01
2014,5,Chennai,34.88,58.62,2014-05-01
2014,6,Chennai,34.94,100.82,2014-06-01
2014,7,Chennai,37.49,122.12,2014-07-01
2014,8,Chennai,36.55,158.09,2014-08-01
2014,9,Chennai,31.77,170.38,2014-09-01
2014,10,Chennai,30.01,155.39,2014-10-01
2014,11,Chennai,26.36,105.65,2014-11-01
2014,12,Chennai,22.61,76.59,2014-12-01
2015,1,Chennai,19.65,57.38,2015-01-01
2015,2,Chennai,20.93,37.08,2015-02-01
2015,3,Chennai,24.73,56.74,2015-03-01
2015,4,Chennai,28.6,16.33,2015-04-01
2015,5,Chennai,34.36,53.26,2015-05-01
2015,6,Chennai,35.85,108.93,2015-06-01
2015,7,Chennai,37.23,151.88,2015-07-01
2015,8,Chennai,36.49,134.74,2015-08-01
2015,9,Chennai,35.6,163.89,2015-09-01
2015,10,Chennai,28.81,171.24,2015-10-01
2015,11,Chennai,25.29,137.98,2015-11-01
2015,12,Chennai,25.05,94.5,2015-12-01
2016,1,Chennai,23.13,72.33,2016-01-01
2016,2,Chennai,25.87,17.91,2016-02-01
2016,3,Chennai,25.15,28.26,2016-03-01
2016,4,Chennai,29.55,39.54,2016-04-01
2016,5,Chennai,36.11,52.19,2016-05-01
2016,6,Chennai,36.72,101.39,2016-06-01
2016,7,Chennai,40.54,96.1,2016-07-01
2016,8,Chennai,39.42,168.31,2016-08-01
2016,9,Chennai,36.65,184.37,2016-09-01
2016,10,Chennai,34.15,144.84,2016-10-01
2016,11,Chennai,27.64,121.67,2016-11-01
2016,12,Chennai,24.58,130.66,2016-12-01
2017,1,Chennai,19.41,52.78,2017-01-01
2017,2,Chennai,23.75,68.44,2017-02-01
2017,3,Chennai,24.59,57.09,2017-03-01
2017,4,Chennai,29.44,78.04,2017-04-01
2017,5,Chennai,33.12,90.51,2017-05-01
2017,6,Chennai,39.12,111.96,2017-06-01
2017,7,Chennai,37.09,144.45,2017-07-01
2017,8,Chennai,35.52,199.72,2017-08-01
2017,9,Chennai,33.24,154.54,2017-09-01
2017,10,Chennai,28.02,173.91,2017-10-01
2017,11,Chennai,26.07,120.05,2017-11-01
2017,12,Chennai,22.79,69.83,2017-12-01
2018,1,Chennai,21.27,79.06,2018-01-01
2018,2,Chennai,24.16,32.62,2018-02-01
2018,3,Chennai,23.51,22.09,2018-03-01
2018,4,Chennai,27.44,74.77,2018-04-01
2018,5,Chennai,34.9,76.4,2018-05-01
2018,6,Chennai,37.44,102.68,2018-06-01
2018,7,Chennai,36.93,123.34,2018-07-01
2018,8,Chennai,35.6,121.01,2018-08-01
2018,9,Chennai,33.36,159.19,2018-09-01
2018,10,Chennai,29.94,153.83,2018-10-01
2018,11,Chennai,24.85,112.58,2018-11-01
2018,12,Chennai,22.2,114.76,2018-12-01
2019,1,Chennai,19.69,71.75,2019-01-01
2019,2,Chennai,22.41,33.68,2019-02-01
2019,3,Chennai,24.36,44.61,2019-03-01
2019,4,Chennai,27.7,55.04,2019-04-01
2019,5,Chennai,31.99,91.26,2019-05-01
2019,6,Chennai,38.8,82.78,2019-06-01
2019,7,Chennai,37.7,115.47,2019-07-01
2019,8,Chennai,37.24,126.66,2019-08-01
2019,9,Chennai,33.64,142.54,2019-09-01
2019,10,Chennai,28.81,131.34,2019-10-01
2019,11,Chennai,26.05,113.26,2019-11-01
2019,12,Chennai,22.8,93.12,2019-12-01
2020,1,Chennai,23.44,72.96,2020-01-01
2020,2,Chennai,23.74,52.25,2020-02-01
2020,3,Chennai,29.42,24.44,2020-03-01
2020,4,Chennai,32.99,78.0,2020-04-01
2020,5,Chennai,34.6,40.9,2020-05-01
2020,6,Chennai,38.87,89.05,2020-06-01
2020,7,Chennai,41.82,130.7,2020-07-01
2020,8,Chennai,37.55,129.02,2020-08-01
2020,9,Chennai,36.89,148.58,2020-09-01
2020,10,Chennai,31.63,171.08,2020-10-01
2020,11,Chennai,27.0,129.08,2020-11-01
2020,12,Chennai,24.63,113.67,2020-12-01
2021,1,Chennai,21.81,65.6,2021-01-01
2021,2,Chennai,22.25,40.6,2021-02-01
2021,3,Chennai,23.32,45.15,2021-03-01
2021,4,Chennai,31.37,30.36,2021-04-01
2021,5,Chennai,32.17,52.59,2021-05-01
2021,6,Chennai,36.9,108.97,2021-06-01
2021,7,Chennai,36.91,111.64,2021-07-01
2021,8,Chennai,36.14,120.67,2021-08-01
2021,9,Chennai,33.27,177.43,2021-09-01
2021,10,Chennai,27.6,121.31,2021-10-01
2021,11,Chennai,26.99,117.76,2021-11-01
2021,12,Chennai,23.53,96.92,2021-12-01
2022,1,Chennai,20.92,78.77,2022-01-01
2022,2,Chennai,21.13,50.69,2022-02-01
2022,3,Chennai,24.66,13.59,2022-03-01
2022,4,Chennai,29.52,42.77,2022-04-01
2022,5,Chennai,32.93,45.8,2022-05-01
2022,6,Chennai,37.95,117.53,2022-06-01
2022,7,Chennai,38.27,123.89,2022-07-01
2022,8,Chennai,33.97,191.02,2022-08-01
2022,9,Chennai,33.04,145.02,2022-09-01
2022,10,Chennai,29.62,175.3,2022-10-01
2022,11,Chennai,25.09,155.57,2022-11-01
2022,12,Chennai,23.49,78.47,2022-12-01
2023,1,Chennai,20.33,89.15,2023-01-01
2023,2,Chennai,18.95,45.05,2023-02-01
2023,3,Chennai,23.42,30.47,2023-03-01
2023,4,Chennai,28.78,40.87,2023-04-01
2023,5,Chennai,32.47,48.06,2023-05-01
2023,6,Chennai,38.81,137.35,2023-06-01
2023,7,Chennai,35.74,161.64,2023-07-01
2023,8,Chennai,35.58,154.55,2023-08-01
2023,9,Chennai,33.06,146.81,2023-09-01
2023,10,Chennai,30.31,154.48,2023-10-01
2023,11,Chennai,24.56,103.91,2023-11-01
2023,12,Chennai,21.13,67.17,2023-12-01
2024,1,Chennai,21.17,46.07,2024-01-01
2024,2,Chennai,21.91,75.44,2024-02-01
2024,3,Chennai,26.59,39.35,2024-03-01
2024,4,Chennai,29.05,85.64,2024-04-01
2024,5,Chennai,33.78,63.44,2024-05-01
2024,6,Chennai,34.37,107.88,2024-06-01
2024,7,Chennai,38.15,117.37,2024-07-01
2024,8,Chennai,36.43,144.69,2024-08-01
2024,9,Chennai,32.93,110.24,2024-09-01
2024,10,Chennai,28.89,171.35,2024-10-01
2024,11,Chennai,24.39,131.05,2024-11-01
2024,12,Chennai,21.32,107.21,2024-12-01
1960,1,Kolkata,17.74,71.22,1960-01-01
1960,2,Kolkata,20.67,86.62,1960-02-01
1960,3,Kolkata,21.27,69.96,1960-03-01
1960,4,Kolkata,26.64,80.88,1960-04-01
1960,5,Kolkata,27.97,110.13,1960-05-01
1960,6,Kolkata,32.24,112.84,1960-06-01
1960,7,Kolkata,37.17,156.04,1960-07-01
1960,8,Kolkata,32.46,127.86,1960-08-01
1960,9,Kolkata,31.67,153.1,1960-09-01
1960,10,Kolkata,24.8,165.33,1960-10-01
1960,11,Kolkata,23.7,165.46,1960-11-01
1960,12,Kolkata,18.88,126.17,1960-12-01
1961,1,Kolkata,17.3,92.79,1961-01-01
1961,2,Kolkata,19.18,87.41,1961-02-01
1961,3,Kolkata,23.18,69.88,1961-03-01
1961,4,Kolkata,25.58,82.87,1961-04-01
1961,5,Kolkata,29.91,68.36,1961-05-01
1961,6,Kolkata,32.46,121.69,1961-06-01
1961,7,Kolkata,35.11,146.33,1961-07-01
1961,8,Kolkata,31.5,173.1,1961-08-01
1961,9,Kolkata,30.15,183.72,1961-09-01
1961,10,Kolkata,27.12,192.34,1961-10-01
1961,11,Kolkata,21.3,137.68,1961-11-01
1961,12,Kolkata,17.84,133.98,1961-12-01
1962,1,Kolkata,19.77,83.7,1962-01-01
1962,2,Kolkata,18.82,97.37,1962-02-01
1962,3,Kolkata,22.64,68.72,1962-03-01
1962,4,Kolkata,24.61,81.61,1962-04-01
1962,5,Kolkata,28.92,67.32,1962-05-01
1962,6,Kolkata,32.55,108.28,1962-06-01
1962,7,Kolkata,33.77,121.18,1962-07-01
1962,8,Kolkata,34.11,194.52,1962-08-01
1962,9,Kolkata,27.7,199.57,1962-09-01
1962,10,Kolkata,25.06,189.1,1962-10-01
1962,11,Kolkata,21.95,150.58,1962-11-01
1962,12,Kolkata,18.89,144.24,1962-12-01
1963,1,Kolkata,16.57,102.16,1963-01-01
1963,2,Kolkata,20.45,82.37,1963-02-01
1963,3,Kolkata,24.84,49.42,1963-03-01
1963,4,Kolkata,27.2,65.92,1963-04-01
1963,5,Kolkata,31.53,89.85,1963-05-01
1963,6,Kolkata,32.52,146.12,1963-06-01
1963,7,Kolkata,33.46,121.75,1963-07-01
1963,8,Kolkata,32.36,184.34,1963-08-01
1963,9,Kolkata,31.72,182.22,1963-09-01
1963,10,Kolkata,27.64,144.8,1963-10-01
1963,11,Kolkata,21.52,144.23,1963-11-01
1963,12,Kolkata,18.99,121.68,1963-12-01
1964,1,Kolkata,18.9,81.1,1964-01-01
1964,2,Kolkata,19.31,67.14,1964-02-01
1964,3,Kolkata,20.96,57.73,1964-03-01
1964,4,Kolkata,25.9,64.74,1964-04-01
1964,5,Kolkata,30.11,91.51,1964-05-01
1964,6,Kolkata,32.48,145.45,1964-06-01
1964,7,Kolkata,32.67,135.58,1964-07-01
1964,8,Kolkata,36.34,151.2,1964-08-01
1964,9,Kolkata,28.45,194.69,1964-09-01
1964,10,Kolkata,23.58,167.26,1964-10-01
1964,11,Kolkata,24.65,119.1,1964-11-01
1964,12,Kolkata,16.77,90.02,1964-12-01
1965,1,Kolkata,19.17,112.5,1965-01-01
1965,2,Kolkata,18.55,81.7,1965-02-01
1965,3,Kolkata,23.76,95.75,1965-03-01
1965,4,Kolkata,25.79,22.01,1965-04-01
1965,5,Kolkata,29.1,81.46,1965-05-01
1965,6,Kolkata,32.71,116.24,1965-06-01
1965,7,Kolkata,35.43,175.49,1965-07-01
1965,8,Kolkata,32.81,193.93,1965-08-01
1965,9,Kolkata,30.52,181.29,1965-09-01
1965,10,Kolkata,27.18,173.41,1965-10-01
1965,11,Kolkata,24.56,121.23,1965-11-01
1965,12,Kolkata,18.54,117.47,1965-12-01
1966,1,Kolkata,18.64,115.36,1966-01-01
1966,2,Kolkata,19.15,39.59,1966-02-01
1966,3,Kolkata,23.12,75.1,1966-03-01
1966,4,Kolkata,23.78,67.96,1966-04-01
1966,5,Kolkata,28.2,76.71,1966-05-01
1966,6,Kolkata,31.95,136.19,1966-06-01
1966,7,Kolkata,34.25,124.29,1966-07-01
1966,8,Kolkata,34.09,143.29,1966-08-01
1966,9,Kolkata,30.5,163.72,1966-09-01
1966,10,Kolkata,25.67,182.05,1966-10-01
1966,11,Kolkata,22.73,176.74,1966-11-01
1966,12,Kolkata,19.08,126.13,1966-12-01
1967,1,Kolkata,17.6,93.64,1967-01-01
1967,2,Kolkata,19.73,66.07,1967-02-01
1967,3,Kolkata,19.96,66.63,1967-03-01
1967,4,Kolkata,26.56,54.44,1967-04-01
1967,5,Kolkata,28.58,119.52,1967-05-01
1967,6,Kolkata,33.64,115.42,1967-06-01
1967,7,Kolkata,32.76,133.56,1967-07-01
1967,8,Kolkata,34.62,174.71,1967-08-01
1967,9,Kolkata,29.47,190.19,1967-09-01
1967,10,Kolkata,25.15,201.98,1967-10-01
1967,11,Kolkata,23.75,140.67,1967-11-01
1967,12,Kolkata,18.44,67.64,1967-12-01
1968,1,Kolkata,16.37,63.21,1968-01-01
1968,2,Kolkata,19.38,61.51,1968-02-01
1968,3,Kolkata,20.53,54.38,1968-03-01
1968,4,Kolkata,26.75,78.6,1968-04-01
1968,5,Kolkata,27.86,87.43,1968-05-01
1968,6,Kolkata,31.41,138.03,1968-06-01
1968,7,Kolkata,35.08,132.04,1968-07-01
1968,8,Kolkata,32.15,162.74,1968-08-01
1968,9,Kolkata,27.44,186.72,1968-09-01
1968,10,Kolkata,25.82,191.37,1968-10-01
1968,11,Kolkata,20.83,137.62,1968-11-01
1968,12,Kolkata,17.41,99.91,1968-12-01
1969,1,Kolkata,16.74,109.92,1969-01-01
1969,2,Kolkata,18.4,70.52,1969-02-01
1969,3,Kolkata,21.71,34.61,1969-03-01
1969,4,Kolkata,25.96,80.02,1969-04-01
1969,5,Kolkata,28.71,106.18,1969-05-01
1969,6,Kolkata,32.07,110.34,1969-06-01
1969,7,Kolkata,34.8,136.73,1969-07-01
1969,8,Kolkata,33.14,165.67,1969-08-01
1969,9,Kolkata,30.32,132.39,1969-09-01
1969,10,Kolkata,23.97,184.28,1969-10-01
1969,11,Kolkata,23.41,131.79,1969-11-01
1969,12,Kolkata,18.94,125.89,1969-12-01
1970,1,Kolkata,19.01,49.45,1970-01-01
1970,2,Kolkata,18.19,61.39,1970-02-01
1970,3,Kolkata,23.02,109.97,1970-03-01
1970,4,Kolkata,25.91,39.9,1970-04-01
1970,5,Kolkata,30.66,116.42,1970-05-01
1970,6,Kolkata,33.24,101.87,1970-06-01
1970,7,Kolkata,35.33,163.27,1970-07-01
1970,8,Kolkata,31.88,179.59,1970-08-01
1970,9,Kolkata,31.38,203.64,1970-09-01
1970,10,Kolkata,26.1,164.8,1970-10-01
1970,11,Kolkata,23.65,125.8,1970-11-01
1970,12,Kolkata,19.78,92.6,1970-12-01
1971,1,Kolkata,19.48,84.84,1971-01-01
1971,2,Kolkata,20.79,77.87,1971-02-01
1971,3,Kolkata,20.73,88.49,1971-03-01
1971,4,Kolkata,28.06,85.68,1971-04-01
1971,5,Kolkata,29.28,83.88,1971-05-01
1971,6,Kolkata,33.3,105.93,1971-06-01
1971,7,Kolkata,36.23,152.89,1971-07-01
1971,8,Kolkata,29.88,178.75,1971-08-01
1971,9,Kolkata,29.78,178.5,1971-09-01
1971,10,Kolkata,25.76,188.1,1971-10-01
1971,11,Kolkata,23.54,155.66,1971-11-01
1971,12,Kolkata,18.86,119.17,1971-12-01
1972,1,Kolkata,18.24,73.95,1972-01-01
1972,2,Kolkata,19.98,77.24,1972-02-01
1972,3,Kolkata,24.06,85.11,1972-03-01
1972,4,Kolkata,25.39,84.44,1972-04-01
1972,5,Kolkata,29.07,103.92,1972-05-01
1972,6,Kolkata,32.52,99.53,1972-06-01
1972,7,Kolkata,34.55,96.51,1972-07-01
1972,8,Kolkata,31.04,168.41,1972-08-01
1972,9,Kolkata,30.31,172.61,1972-09-01
1972,10,Kolkata,24.32,155.6,1972-10-01
1972,11,Kolkata,22.69,161.64,1972-11-01
1972,12,Kolkata,19.27,143.14,1972-12-01
1973,1,Kolkata,18.71,75.05,1973-01-01
1973,2,Kolkata,18.97,39.98,1973-02-01
1973,3,Kolkata,22.1,82.24,1973-03-01
1973,4,Kolkata,27.06,96.08,1973-04-01
1973,5,Kolkata,29.87,116.92,1973-05-01
